#TYPE System.Diagnostics.EventLogEntry#SysPerf/perf/2
"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"9","Area51","System.Byte[]","11801","(1)","1","Information","
name                         vendor                version     
----                         ------                -------     
Microsoft MPI (7.1.12437.25) Microsoft Corporation 7.1.12437.25


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11800","(1)","1","Information","
name                        vendor            version   
----                        ------            -------   
DisplayLink Graphics Driver DisplayLink Corp. 8.4.3026.0


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11799","(1)","1","Information","
name                              vendor                version      
----                              ------                -------      
Microsoft Visual Studio Installer Microsoft Corporation 1.16.1247.518


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11798","(1)","1","Information","
name                                            vendor                version     
----                                            ------                -------     
Microsoft Visual C++ 2005 Redistributable (x64) Microsoft Corporation 8.0.50727.42


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11797","(1)","1","Information","
name                                                           vendor                version       
----                                                           ------                -------       
Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161 Microsoft Corporation 9.0.30729.6161


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11796","(1)","1","Information","
name    vendor     version
----    ------     -------
Bonjour Apple Inc. 3.1.0.1


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11795","(1)","1","Information","
name                     vendor    version 
----                     ------    ------- 
Alienware Command Center Dell Inc. 4.7.10.0


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11794","(1)","1","Information","
name                        vendor       version 
----                        ------       ------- 
PuTTY release 0.70 (64-bit) Simon Tatham 0.70.0.0


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11793","(1)","1","Information","
name   vendor     version   
----   ------     -------   
iTunes Apple Inc. 12.8.0.150


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11792","(1)","1","Information","
name                             vendor                        version 
----                             ------                        ------- 
Alienware Mobile Connect Drivers Screenovate Technologies Ltd. 1.1.3751


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11791","(1)","1","Information","
name                                vendor                version
----                                ------                -------
Microsoft Virtual Machine Converter Microsoft Corporation 3.1.0.0


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11790","(1)","1","Information","
name                   vendor            version
----                   ------            -------
DaVinci Resolve Panels Blackmagic Design 1.1.2.0


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11789","(1)","1","Information","
name                   vendor         version 
----                   ------         ------- 
Killer Wireless Driver Rivet Networks 1.6.1858


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11788","(1)","1","Information","
name                     vendor                version  
----                     ------                -------  
Microsoft Web Deploy 4.0 Microsoft Corporation 10.0.1988


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11787","(1)","1","Information","
name                                                        vendor                version   
----                                                        ------                -------   
Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219 Microsoft Corporation 10.0.40219


","daily collection","System.String[]","9","7/21/2018 11:51:55 AM","7/21/2018 11:51:55 AM",,,
"9","Area51","System.Byte[]","11786","(1)","1","Information","
name                                  vendor            version    
----                                  ------            -------    
Intel(R) Management Engine Components Intel Corporation 11.7.0.1054


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11785","(1)","1","Information","
name                                        vendor    version
----                                        ------    -------
Alienware Control Center for AlienFX(64bit) Alienware 0.9.48 


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11784","(1)","1","Information","
name                            vendor         version 
----                            ------         ------- 
Killer Performance Driver Suite Rivet Networks 1.5.1859


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11783","(1)","1","Information","
name                                            vendor                version  
----                                            ------                -------  
Microsoft Visual C++ 2005 Redistributable (x64) Microsoft Corporation 8.0.56336


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11782","(1)","1","Information","
name                        vendor            version  
----                        ------            -------  
WakeOnLAN version 2.11.22.0 Aquila Technology 2.11.22.0


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11781","(1)","1","Information","
name                                  vendor                 version
----                                  ------                 -------
MiniTool Partition Wizard Free 10.2.3 MiniTool Solution Ltd.        


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11780","(1)","1","Information","
name                               vendor                 version 
----                               ------                 ------- 
Vulkan Run Time Libraries 1.0.54.1 Intel Corporation Inc. 1.0.54.1


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11779","(1)","1","Information","
name                               vendor                 version 
----                               ------                 ------- 
Vulkan Run Time Libraries 1.0.54.1 Intel Corporation Inc. 1.0.54.1


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11778","(1)","1","Information","
name            vendor     version
----            ------     -------
USBPcap 1.2.0.3 Tomasz Mon 1.2.0.3


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11777","(1)","1","Information","
name               vendor version
----               ------ -------
TAP-Windows 9.21.2        9.21.2 


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11776","(1)","1","Information","
name     vendor                 version   
----     ------                 -------   
Touchpad Synaptics Incorporated 19.2.17.64


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11775","(1)","1","Information","
name                                       vendor         version   
----                                       ------         -------   
Synology Cloud Station Drive (remove only) Synology, Inc. 4.2.6.4408


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11774","(1)","1","Information","
name                         vendor      version
----                         ------      -------
Commander Keen Complete Pack id Software        


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11773","(1)","1","Information","
name                      vendor      version
----                      ------      -------
Master Levels for DOOM II id Software        


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11772","(1)","1","Information","
name                         vendor      version
----                         ------      -------
DOOM 3: Resurrection of Evil id Software        


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
"9","Area51","System.Byte[]","11771","(1)","1","Information","
name     vendor         version
----     ------         -------
HeXen II Raven Software        


","daily collection","System.String[]","9","7/21/2018 11:51:54 AM","7/21/2018 11:51:54 AM",,,
